Block|DatabaseName|ServerName|RunAtUtc|SqlServerVersion
-----|------------|----------|--------|----------------
PREAMBLE|NexGenErpDb|DESKTOP-FIIBE97\SQLEXPRESS|2026-08-26 15:58:54.7695433|Microsoft SQL Server 2019 (RTM) - 15.0.2000.5 (X64) 
	Sep 24 2019 13:48:23 
	Copyright (C) 2019 Microsoft Corporation
	Express Edition (64-bit) on Windows 10 Pro 10.0 <X64> (Build 26200: ) (Hypervisor)

Block|TableName|IndexName|IndexType|IsUnique|IsPrimaryKey|IsUniqueConstraint|HasFilter|FilterDefinition|KeyColumns
BLOCK1-NUMBERCOLUMNS|ToolCribIssue|Suffix|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|ToolCribIssue|TCIssueNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|ToolCribIssueSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ToolCribReturns|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|ToolCribReturns|TCReturnNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|ToolCribReturnSubs|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Users|EmailPortNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|Users|PhoneNumber|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|Vendor|BankAccountNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|Vendor|CINNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|Vendor|ContactNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|Vendor|GSTNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|Vendor|PANNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|Vendor|TANNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|VendorContact|ContactNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|VendorInDirect|ContactNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|VendorInDirect|GSTNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|VendorInDirect|PANNo|nvarchar|20|1
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgDc.DcNo /scope:Suffix+CustId|0|0|0
Block|Series|DcNo|Suffix|CustId|RowsInGroup
-----|------|----|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgDc.DcNo /scope:Suffix+CustId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgInv.InvNo /scope:Suffix+CustId|0|0|0
Block|Series|InvNo|Suffix|CustId|RowsInGroup
-----|------|-----|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgInv.InvNo /scope:Suffix+CustId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ExpInv.ExpInvNo /scope:Suffix+CustId|0|0|0
Block|Series|ExpInvNo|Suffix|CustId|RowsInGroup
-----|------|--------|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ExpInv.ExpInvNo /scope:Suffix+CustId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|LabInv.LabInvNo /scope:Suffix|0|0|0
Block|Series|LabInvNo|Suffix|RowsInGroup
-----|------|--------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|LabInv.LabInvNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgQuote.QuoteNo /scope:Suffix|0|0|0
Block|Series|QuoteNo|Suffix|RowsInGroup
-----|------|-------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgQuote.QuoteNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
BLOCK4-SHAPE|MfgQuote.QuoteNo /scope:Suffix|#|1|1|1
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|PerformaInv.InvNo /scope:Suffix|0|0|0
Block|Series|InvNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|PerformaInv.InvNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
BLOCK4-SHAPE|PerformaInv.InvNo /scope:Suffix|#|1|1|1
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgPo.PONo /scope:Suffix+custId|0|0|0
Block|Series|PONo|Suffix|custId|RowsInGroup
-----|------|----|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgPo.PONo /scope:Suffix+custId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
BLOCK4-SHAPE|MfgPo.PONo /scope:Suffix+custId|#|1|1020|1020
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgPo.SaleOrderNo /scope:PoTypeId|0|0|0
Block|Series|SaleOrderNo|PoTypeId|RowsInGroup
-----|------|-----------|--------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgPo.SaleOrderNo /scope:PoTypeId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MfgPo.OANo /scope:Suffix|0|0|0
Block|Series|OANo|Suffix|RowsInGroup
-----|------|----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MfgPo.OANo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ContractReview.OANo /scope:Suffix|0|0|0
Block|Series|OANo|Suffix|RowsInGroup
-----|------|----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ContractReview.OANo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|EnquirySales.EnquiryNo /scope:Suffix+custId|0|0|0
Block|Series|EnquiryNo|Suffix|custId|RowsInGroup
-----|------|---------|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|EnquirySales.EnquiryNo /scope:Suffix+custId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
BLOCK4-SHAPE|EnquirySales.EnquiryNo /scope:Suffix+custId|#|1|1021|1021
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|LabourDcOutgoing.DcNo [NonReturnDc = 0] /scope:Suffix+CustId|0|0|0
Block|Series|DcNo|Suffix|CustId|RowsInGroup
-----|------|----|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|LabourDcOutgoing.DcNo [NonReturnDc = 0] /scope:Suffix+CustId|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|LabourDcOutgoing.DcNo [NonReturnDc = 1 AND [DcNo] LIKE 'NR%'] /scope:none|0|0|0
Block|Series|DcNo|RowsInGroup
-----|------|----|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|LabourDcOutgoing.DcNo [NonReturnDc = 1 AND [DcNo] LIKE 'NR%'] /scope:none|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|LabourGRN.GRNNo /scope:Suffix|0|0|0
Block|Series|GRNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|LabourGRN.GRNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|LabourSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|SCNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|LabourSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|SubConDcOut.DcNo /scope:Suffix|0|0|0
Block|Series|DcNo|Suffix|RowsInGroup
-----|------|----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|SubConDcOut.DcNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|SubConGRN.GRNNo /scope:Suffix|0|0|0
Block|Series|GRNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|SubConGRN.GRNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|SubConSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|SCNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|SubConSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|SubConInv.InvNo /scope:Suffix+VendorCode|0|0|0
Block|Series|InvNo|Suffix|VendorCode|RowsInGroup
-----|------|-----|------|----------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|SubConInv.InvNo /scope:Suffix+VendorCode|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 18
Invalid column name 'RevesionNo'.
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 15
Invalid column name 'RevesionNo'.
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 33
Invalid column name 'RevesionNo'.
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 29
Invalid column name 'RevesionNo'.
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|PurchaseGRN.GRNNo /scope:Suffix+vendorCode|0|0|0
Block|Series|GRNNo|Suffix|vendorCode|RowsInGroup
-----|------|-----|------|----------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|PurchaseGRN.GRNNo /scope:Suffix+vendorCode|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|PurchaseSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|SCNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|PurchaseSCN.SCNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|PurchaseInvoice.InvNo /scope:Suffix+VendorCode|0|0|0
Block|Series|InvNo|Suffix|VendorCode|RowsInGroup
-----|------|-----|------|----------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|PurchaseInvoice.InvNo /scope:Suffix+VendorCode|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|PurchaseQuote.QuoteNo /scope:Suffix+VendorCode|0|0|0
Block|Series|QuoteNo|Suffix|VendorCode|RowsInGroup
-----|------|-------|------|----------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|PurchaseQuote.QuoteNo /scope:Suffix+VendorCode|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|EnquiryPurchase.EnquiryNo /scope:Suffix|0|0|0
Block|Series|EnquiryNo|Suffix|RowsInGroup
-----|------|---------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|EnquiryPurchase.EnquiryNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MaterialReq.MReqNo /scope:Suffix|0|0|0
Block|Series|MReqNo|Suffix|RowsInGroup
-----|------|------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MaterialReq.MReqNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|DebitNote.DebitNo /scope:Suffix|0|0|0
Block|Series|DebitNo|Suffix|RowsInGroup
-----|------|-------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|DebitNote.DebitNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|CreditNote.CreditNo /scope:Suffix|0|0|0
Block|Series|CreditNo|Suffix|RowsInGroup
-----|------|--------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|CreditNote.CreditNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|RouteCard.RCNo /scope:Suffix|0|0|0
Block|Series|RCNo|Suffix|RowsInGroup
-----|------|----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|RouteCard.RCNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|RouteCardRelease.RcReleaseNo /scope:Suffix|0|0|0
Block|Series|RcReleaseNo|Suffix|RowsInGroup
-----|------|-----------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|RouteCardRelease.RcReleaseNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|JobOrder.JobNo /scope:Suffix|0|0|0
Block|Series|JobNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|JobOrder.JobNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|Estimate.EstiamateNo /scope:Suffix|0|0|0
Block|Series|EstiamateNo|Suffix|RowsInGroup
-----|------|-----------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|Estimate.EstiamateNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionLog.LogNo /scope:Suffix|0|0|0
Block|Series|LogNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionLog.LogNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionIssueAssy.IssueNo /scope:Suffix|0|0|0
Block|Series|IssueNo|Suffix|RowsInGroup
-----|------|-------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionIssueAssy.IssueNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionIssueAssy.IssueNo /scope:DepartmentCode+MonthCode+Suffix|0|0|0
Block|Series|IssueNo|DepartmentCode|MonthCode|Suffix|RowsInGroup
-----|------|-------|--------------|---------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionIssueAssy.IssueNo /scope:DepartmentCode+MonthCode+Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionReturnAssy.ReturnNo /scope:Suffix|0|0|0
Block|Series|ReturnNo|Suffix|RowsInGroup
-----|------|--------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionReturnAssy.ReturnNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionSCNAssy.SCNNo /scope:Suffix|0|0|0
Block|Series|SCNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionSCNAssy.SCNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionIssueComp.IssueNo /scope:Suffix|0|0|0
Block|Series|IssueNo|Suffix|RowsInGroup
-----|------|-------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionIssueComp.IssueNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionReturnComp.ReturnNo /scope:Suffix|0|0|0
Block|Series|ReturnNo|Suffix|RowsInGroup
-----|------|--------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionReturnComp.ReturnNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|ProductionSCNComp.SCNNo /scope:Suffix|0|0|0
Block|Series|SCNNo|Suffix|RowsInGroup
-----|------|-----|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|ProductionSCNComp.SCNNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|MaterialIssNote.IssueNo /scope:Suffix|0|0|0
Block|Series|IssueNo|Suffix|RowsInGroup
-----|------|-------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|MaterialIssNote.IssueNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK2-APPSCOPE|SCNGen.SCNGenNo /scope:Suffix|0|0|0
Block|Series|SCNGenNo|Suffix|RowsInGroup
-----|------|--------|------|-----------
Block|Series|DuplicateGroupCount|RowsInDuplicateGroups|LargestGroup
-----|------|-------------------|---------------------|------------
BLOCK3-UNQUALIFIED|SCNGen.SCNGenNo /scope:Suffix|0|0|0
Block|Series|NumberShape|RowCountForShape|ExampleLowest|ExampleHighest
-----|------|-----------|----------------|-------------|--------------
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 17
Invalid column name 'IssueNo'.
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 18
Invalid column name 'IssueNo'.
Msg 207, Level 16, State 1, Server DESKTOP-FIIBE97\SQLEXPRESS, Line 15
